,municipio,año,fecha,humedad,precipitacion,temp_min_C,temp_max_C,latitud,latitud,longitud,longitud
37437,SABANALARGA,2021,2021-06-16,92.25593566894533,2.264999866485596,24.340905761718773,30.408959960937523,10.62250793138987,10.62250793138987,-74.95510483828492,-74.95510483828492
37438,SANTA LUCÍA,2021,2021-06-16,90.67598215738931,1.2633333206176758,24.951593017578148,30.978194173177087,10.35364191997005,10.35364191997005,-74.96541178661992,-74.96541178661992
37439,SANTO TOMÁS,2021,2021-06-16,91.22779337565105,2.289999961853028,24.51221110026046,30.477207438151083,10.744048200714978,10.744048200714978,-74.79479581261772,-74.79479581261772
37440,SOLEDAD,2021,2021-06-16,90.10440826416016,2.299999952316284,25.041589355468773,30.935754394531276,10.906909741834337,10.906909741834337,-74.77842447604834,-74.77842447604834
37441,SUAN,2021,2021-06-16,91.22371673583984,0.9300000071525574,24.7944274902344,30.8425231933594,10.310850238176537,10.310850238176537,-74.90713309116475,-74.90713309116475
37442,TUBARÁ,2021,2021-06-16,90.90310668945312,1.4900000095367432,24.844903564453148,29.98909912109372,10.907060348938533,10.907060348938533,-74.98448392990626,-74.98448392990626
37443,USIACURÍ,2021,2021-06-16,92.51864624023438,2.264999945958456,24.1806579589844,30.17787068684896,10.740522656584362,10.740522656584362,-74.98267412624779,-74.98267412624779
37445,BARANOA,2021,2021-06-17,89.65949249267578,4.349999904632568,24.368066406250023,30.574792480468773,10.793293658378715,10.793293658378715,-74.92219640305643,-74.92219640305643
37446,CAMPO DE LA CRUZ,2021,2021-06-17,87.23372650146484,4.820000171661377,25.222253417968773,31.332879638671898,10.402620855645086,10.402620855645086,-74.87840832085742,-74.87840832085742
37447,CANDELARIA,2021,2021-06-17,88.72771453857422,4.820000171661377,24.787164306640648,31.222131347656276,10.489019585448387,10.489019585448387,-74.87756539446083,-74.87756539446083
37448,GALAPA,2021,2021-06-17,87.45167541503906,0.25,25.543817138671898,30.781365966796898,10.897721024361596,10.897721024361596,-74.88708921871891,-74.88708921871891
37449,JUAN DE ACOSTA,2021,2021-06-17,88.43096160888672,1.7899999618530271,24.620629882812523,30.404504394531276,10.823092520111464,10.823092520111464,-75.07842405936859,-75.07842405936859
37450,LURUACO,2021,2021-06-17,88.94533369276259,2.6433332761128745,24.62608235677084,30.631867133246544,10.635031161141915,10.635031161141915,-75.15402741021481,-75.15402741021481
37451,MALAMBO,2021,2021-06-17,87.18708801269531,1.6166666348775227,25.582055664062523,31.124169921875023,10.848289285861629,10.848289285861629,-74.8061750526255,-74.8061750526255
37452,MANATÍ,2021,2021-06-17,86.20050048828125,2.1700000762939453,25.243341064453148,31.1269470214844,10.45414802741401,10.45414802741401,-74.98477032732278,-74.98477032732278
37453,PALMAR DE VARELA,2021,2021-06-17,88.11480712890625,4.349999904632568,25.167626953125023,31.409539794921898,10.694812386323434,10.694812386323434,-74.77015084732946,-74.77015084732946
37454,PIOJÓ,2021,2021-06-17,88.83338956479673,2.5011110570695663,24.602763536241294,30.551323332609968,10.740779525620145,10.740779525620145,-75.14364579776823,-75.14364579776823
37455,POLONUEVO,2021,2021-06-17,88.42754872639973,4.349999904632568,24.925063069661466,31.06700032552084,10.767401673530337,10.767401673530337,-74.85414835065527,-74.85414835065527
37456,PONEDERA,2021,2021-06-17,89.29421997070312,4.585000038146973,24.942468261718773,31.415429687500023,10.59465105071938,10.59465105071938,-74.79847290791345,-74.79847290791345
37457,PUERTO COLOMBIA,2021,2021-06-17,85.15391540527344,0.25,26.4335876464844,30.591333007812523,11.00468737217774,11.00468737217774,-74.90650030692068,-74.90650030692068
37458,REPELÓN,2021,2021-06-17,88.14233341923466,2.627777761883206,24.85515407986111,30.87743756329576,10.507568372875568,10.507568372875568,-75.12187933511093,-75.12187933511093
37459,SABANAGRANDE,2021,2021-06-17,87.50834655761719,4.349999904632568,25.2394958496094,31.216668701171898,10.798940150928054,10.798940150928054,-74.76879660339148,-74.76879660339148
37460,SABANALARGA,2021,2021-06-17,89.28116607666016,3.069999933242798,24.6960388183594,30.873498535156276,10.62250793138987,10.62250793138987,-74.95510483828492,-74.95510483828492
37461,SANTA LUCÍA,2021,2021-06-17,87.36999257405598,3.9366668065389,25.207696533203148,31.2028747558594,10.35364191997005,10.35364191997005,-74.96541178661992,-74.96541178661992
37462,SANTO TOMÁS,2021,2021-06-17,88.42754872639973,4.349999904632568,24.925063069661466,31.06700032552084,10.744048200714978,10.744048200714978,-74.79479581261772,-74.79479581261772
37463,SOLEDAD,2021,2021-06-17,86.60124206542969,0.25,25.962854003906276,31.374475097656276,10.906909741834337,10.906909741834337,-74.77842447604834,-74.77842447604834
37464,SUAN,2021,2021-06-17,88.67575073242188,4.820000171661377,25.157495117187523,31.148797607421898,10.310850238176537,10.310850238176537,-74.90713309116475,-74.90713309116475
37465,TUBARÁ,2021,2021-06-17,88.09322357177734,0.4699999988079071,25.7431579589844,30.212976074218773,10.907060348938533,10.907060348938533,-74.98448392990626,-74.98448392990626
37466,USIACURÍ,2021,2021-06-17,89.12387339274089,3.069999933242798,24.561578369140648,30.617598470052087,10.740522656584362,10.740522656584362,-74.98267412624779,-74.98267412624779
37468,BARANOA,2021,2021-06-18,94.08621978759766,4.079999923706055,23.278039550781276,29.236901855468773,10.793293658378715,10.793293658378715,-74.92219640305643,-74.92219640305643
37469,CAMPO DE LA CRUZ,2021,2021-06-18,91.25237274169922,3.0199999809265137,24.354913330078148,30.043603515625023,10.402620855645086,10.402620855645086,-74.87840832085742,-74.87840832085742
37470,CANDELARIA,2021,2021-06-18,92.616943359375,3.0199999809265137,23.9601989746094,29.991082763671898,10.489019585448387,10.489019585448387,-74.87756539446083,-74.87756539446083
37471,GALAPA,2021,2021-06-18,94.13899230957033,2.2799999713897705,24.685327148437523,30.237969970703148,10.897721024361596,10.897721024361596,-74.88708921871891,-74.88708921871891
37472,JUAN DE ACOSTA,2021,2021-06-18,92.91402435302734,1.0399999618530271,23.640832519531276,28.963281250000023,10.823092520111464,10.823092520111464,-75.07842405936859,-75.07842405936859
37473,LURUACO,2021,2021-06-18,93.06981150309244,2.053333282470703,23.65588785807296,29.165124511718773,10.635031161141915,10.635031161141915,-75.15402741021481,-75.15402741021481
37474,MALAMBO,2021,2021-06-18,92.6957015991211,2.8799999554951987,24.669356282552087,30.28790690104171,10.848289285861629,10.848289285861629,-74.8061750526255,-74.8061750526255
37475,MANATÍ,2021,2021-06-18,88.7983627319336,0.8600000143051147,24.558404541015648,29.605065917968773,10.45414802741401,10.45414802741401,-74.98477032732278,-74.98477032732278
37476,PALMAR DE VARELA,2021,2021-06-18,91.15255737304688,4.079999923706055,24.139825439453148,29.958520507812523,10.694812386323434,10.694812386323434,-74.77015084732946,-74.77015084732946
37477,PIOJÓ,2021,2021-06-18,93.10258314344618,1.8844443957010903,23.61938205295144,29.10382486979171,10.740779525620145,10.740779525620145,-75.14364579776823,-75.14364579776823
37478,POLONUEVO,2021,2021-06-18,92.25906372070312,4.079999923706055,23.864648437500023,29.669447835286466,10.767401673530337,10.767401673530337,-74.85414835065527,-74.85414835065527
