municipio,año,periodo,semana,temp_media,humedad,precipitacion
PALMAR DE VARELA,2022,12,46,26.531586129324783,94.00723920549665,19.80571416446141
PALMAR DE VARELA,2022,12,47,27.084542846679703,93.15916987827846,6.917142833982195
PALMAR DE VARELA,2022,12,48,26.70432216099332,93.0478036063058,7.977142751216888
PALMAR DE VARELA,2022,13,49,26.52531694684712,90.8658218383789,6.362857145922525
PALMAR DE VARELA,2022,13,50,27.004597691127252,92.08675820486886,5.0014287031122615
PALMAR DE VARELA,2022,13,51,27.73307189941408,89.79902648925781,0.7142857142857143
PALMAR DE VARELA,2022,13,52,27.247258213588186,90.46638488769531,0.2857142857142857
PALMAR DE VARELA,2022,14,53,28.14954528808596,92.54979705810548,5.0
PALMAR DE VARELA,2023,1,1,27.378453281947554,91.96180725097656,2.492857141154153
PALMAR DE VARELA,2023,1,2,27.314545113699797,91.60575757707868,2.8128571212291718
PALMAR DE VARELA,2023,1,3,27.57436305454801,89.89166259765625,4.571428571428571
PALMAR DE VARELA,2023,1,4,28.234440830775693,85.3623286655971,0.0
PALMAR DE VARELA,2023,2,5,27.302303205217658,86.06771741594586,0.14285714285714285
PALMAR DE VARELA,2023,2,6,28.207395717075915,85.09400721958706,0.2857142857142857
PALMAR DE VARELA,2023,2,7,28.07117178780694,84.65578896658761,1.8571428571428572
PALMAR DE VARELA,2023,2,8,27.5372275216239,83.59105682373047,0.0
PALMAR DE VARELA,2023,3,9,27.84555969238283,86.67933654785156,0.0
PALMAR DE VARELA,2023,3,10,27.655134364536853,87.49314335414341,1.565714297550065
PALMAR DE VARELA,2023,3,11,27.733874075753363,90.12877655029297,12.0200001512255
PALMAR DE VARELA,2023,3,12,28.2084660121373,86.46128736223493,0.32428571581840515
PALMAR DE VARELA,2023,4,13,28.666316877092658,83.7999245779855,4.154285714030266
PALMAR DE VARELA,2023,4,14,28.922705950055825,83.97175925118583,1.1642857193946838
PALMAR DE VARELA,2023,4,15,28.973855590820335,85.10548400878906,4.864285734082971
PALMAR DE VARELA,2023,4,16,27.77222377232145,87.7131849016462,12.637142691229071
PALMAR DE VARELA,2023,5,17,28.319582693917425,88.86414991106305,5.227142823593957
PALMAR DE VARELA,2023,5,18,28.79109453473774,88.25724574497768,7.814285584858486
PALMAR DE VARELA,2023,5,19,29.40983843122212,87.02640860421317,2.9899998903274536
PALMAR DE VARELA,2023,5,20,29.065713500976585,88.33508954729352,12.300000035337039
PALMAR DE VARELA,2023,6,21,28.35129917689733,89.89823477608817,11.149999788829259
PALMAR DE VARELA,2023,6,22,28.457208251953144,90.07323782784599,27.689999989100865
PALMAR DE VARELA,2023,6,23,28.189697701590422,89.9850834437779,14.09857177734375
PALMAR DE VARELA,2023,6,24,29.2000714983259,89.79014260428292,7.028571350233896
PALMAR DE VARELA,2023,7,25,29.47418474469868,89.61852046421596,9.025714290993553
PALMAR DE VARELA,2023,7,26,28.821461704799116,89.93128422328404,14.54857125878334
PALMAR DE VARELA,2023,7,27,28.092627825055825,90.9947509765625,12.547142914363317
PALMAR DE VARELA,2023,7,28,28.985561261858273,89.18731144496373,2.62999997820173
PALMAR DE VARELA,2023,8,29,29.554306466238863,89.04246194022042,3.8400000347090617
PALMAR DE VARELA,2023,8,30,29.006555175781273,89.6519284929548,9.527142958449465
PALMAR DE VARELA,2023,8,31,29.2288517543248,91.01952798025948,4.3414285236171315
PALMAR DE VARELA,2023,8,32,28.851719883510054,91.59909275599888,6.505714126995632
PALMAR DE VARELA,2023,9,33,28.384866333007835,91.69142477852958,7.164285625730242
PALMAR DE VARELA,2023,9,34,28.048325020926352,92.14082772391183,11.710000208445958
PALMAR DE VARELA,2023,9,35,29.11185389927457,92.14585440499442,6.921428671904972
PALMAR DE VARELA,2023,9,36,28.346671404157384,92.60222407749721,6.841428467205593
PALMAR DE VARELA,2023,10,37,28.523217773437523,92.49626813616071,4.3642856904438565
PALMAR DE VARELA,2023,10,38,28.591426740373898,92.30014038085938,8.404285737446376
PALMAR DE VARELA,2023,10,39,28.45250418526788,93.7410659790039,7.774285759244647
PALMAR DE VARELA,2023,10,40,28.033192661830377,93.14151545933315,16.508571326732635
PALMAR DE VARELA,2023,11,41,28.000844029017873,92.48284585135323,9.068571482385908
PALMAR DE VARELA,2023,11,42,28.063793073381714,93.2393330165318,7.144285815102713
PALMAR DE VARELA,2023,11,43,27.274447195870557,93.47358921595982,20.669999871935165
PALMAR DE VARELA,2023,11,44,26.929132080078144,94.48390306745257,15.93571434702192
PALMAR DE VARELA,2023,12,45,28.477188546316984,93.46339743477958,4.429999998637608
PALMAR DE VARELA,2023,12,46,27.93698163713729,93.40667506626674,7.585714357239859
PALMAR DE VARELA,2023,12,47,27.245514351981047,93.56314631870815,8.417142961706434
PALMAR DE VARELA,2023,12,48,28.170419311523453,91.35065351213727,4.177143122468676
PALMAR DE VARELA,2023,13,49,28.168158830915196,90.05105263846261,4.857142857142857
PALMAR DE VARELA,2023,13,50,28.69272330147881,89.3844985961914,5.159999984981758
PALMAR DE VARELA,2023,13,51,28.25660313197547,91.19958932059151,23.90428571083716
PALMAR DE VARELA,2023,13,52,28.644451032366096,90.93740408761161,3.711428625243051
PALMAR DE VARELA,2023,14,53,28.4477478027344,92.93161010742188,0.8199999928474426
PIOJÓ,2017,1,1,27.058741203187054,88.25154460927165,0.5238095238095237
PIOJÓ,2017,1,2,26.69982332098424,84.54281055107319,-1904.2228422619048
PIOJÓ,2017,1,3,26.65650959317648,87.60020406410176,0.33333333333333337
PIOJÓ,2017,1,4,26.964714284422563,89.34488895961216,0.5238095238095238
PIOJÓ,2017,2,5,27.83658897763209,85.40697450991031,-949.2776227678571
PIOJÓ,2017,2,6,27.736087811182454,83.37367458444423,-951.8009672619048
PIOJÓ,2017,2,7,27.127365709738772,89.3372623907826,2.9047619047619047
PIOJÓ,2017,2,8,27.170248235470428,88.1427648231466,0.14285714285714285
PIOJÓ,2017,3,9,27.836294862454547,81.80530063689703,-950.6604352678571
PIOJÓ,2017,3,10,28.047846750733736,80.37708250176969,-3807.7938058035716
PIOJÓ,2017,3,11,27.592105473917012,86.3809340946258,-4760.6486235119055
PIOJÓ,2017,3,12,27.471669062861725,85.8880560335028,-3805.644717261905
PIOJÓ,2017,4,13,27.990721719731734,88.21169333483176,-5711.366629464285
PIOJÓ,2017,4,14,29.0162851162058,84.29545088672134,-2855.090494791667
PIOJÓ,2017,4,15,28.514065406436032,83.55333729900381,-5712.674293154762
PIOJÓ,2017,4,16,28.086297849624906,88.44557900403542,-5710.996186755952
PIOJÓ,2017,5,17,28.62472634290264,88.85445638182303,-4759.894717261904
PIOJÓ,2017,5,18,27.71779236162781,89.37362117868251,-6663.520089285715
PIOJÓ,2017,5,19,26.887099363942657,91.18481550267134,-6661.165271577381
PIOJÓ,2017,5,20,27.801126179367174,90.53452712770492,-6664.182942708333
PIOJÓ,2017,6,21,27.916258021763436,89.85079859173486,-5710.752976190476
PIOJÓ,2017,6,22,28.043220189008785,89.61655603640926,-4760.234654017857
PIOJÓ,2017,6,23,27.549955854466354,91.71378378893334,-6663.570405505952
PIOJÓ,2017,6,24,27.109421454535617,91.58236544977422,-6662.140531994048
PIOJÓ,2017,7,25,27.3857432693401,91.10126087652942,-6664.298084077381
PIOJÓ,2017,7,26,27.53617741014595,92.05688787389684,-5711.725167410715
PIOJÓ,2017,7,27,27.959106316137614,90.01280700845062,-6664.981491815476
PIOJÓ,2017,7,28,27.188227367905736,91.83534579806859,-6663.960565476191
PIOJÓ,2017,8,29,27.334903567682527,92.62154364207434,-6664.509393601191
PIOJÓ,2017,8,30,28.05313484958873,92.25042349194723,-5712.53478422619
PIOJÓ,2017,8,31,26.725440405790156,92.48206042738818,-6663.086216517857
PIOJÓ,2017,8,32,27.38331647600449,93.41544305710566,-6663.526692708334
PIOJÓ,2017,9,33,27.39257194075008,93.33540586441282,-6664.192894345238
PIOJÓ,2017,9,34,26.997969886739433,94.2829911166398,-6664.139043898809
PIOJÓ,2017,9,35,27.32313597341066,93.29862721761069,-6664.628627232143
PIOJÓ,2017,9,36,26.837636021205377,93.23603045751179,-6663.2927827380945
PIOJÓ,2017,10,37,26.860873784463895,93.66252366323319,-6663.522321428572
PIOJÓ,2017,10,38,27.034804684270654,93.80214864740927,-6664.359468005952
PIOJÓ,2017,10,39,26.89350845902056,93.99560405589916,-6663.025297619048
PIOJÓ,2017,10,40,26.5441646999783,93.9212349785699,-5712.350446428572
PIOJÓ,2017,11,41,27.306715013615076,93.53292136217551,-5711.985212053572
PIOJÓ,2017,11,42,27.888307876183266,93.67341488631314,-5709.843843005952
PIOJÓ,2017,11,43,26.612881082201785,93.85609847780258,-6663.2267485119055
PIOJÓ,2017,11,44,26.912207983915163,90.76420669959336,-5712.599516369048
PIOJÓ,2017,12,45,26.41754298941802,93.04875958155071,-6664.354259672619
PIOJÓ,2017,12,46,26.075649394686288,93.1075523416832,-6663.563430059524
PIOJÓ,2017,12,47,26.44711193912247,94.28185401391731,-6664.789620535715
PIOJÓ,2017,12,48,27.332788328140516,93.01421909231358,-3804.2028458913164
PIOJÓ,2017,13,49,27.369825688114908,91.46248275514633,-4757.627139318557
PIOJÓ,2017,13,50,26.83475412843092,91.39109091783959,-2856.5042782738096
PIOJÓ,2017,13,51,27.183376768404862,85.9341950996843,0.0
PIOJÓ,2017,13,52,26.84757199564942,89.58198470665664,-1903.300037202381
PIOJÓ,2017,14,53,26.46709312156395,91.09276609067562,-6665.7265625
PIOJÓ,2018,1,1,26.530569603329642,92.82593653441737,-6665.343936011904
PIOJÓ,2018,1,2,26.832748283911034,93.01437809858372,-6665.306733630952
PIOJÓ,2018,1,3,27.25261412928346,89.229209819168,-6665.6714099702385
PIOJÓ,2018,1,4,27.831621151878732,85.79664890349856,-6665.999534970238
PIOJÓ,2018,2,5,27.702792891245064,83.45194454294032,-6665.9923735119055
PIOJÓ,2018,2,6,27.551204653139486,81.96005652695105,-6665.993303571428
PIOJÓ,2018,2,7,27.286990485620287,81.75598677377852,-6665.993861607143
PIOJÓ,2018,2,8,27.038556247287342,81.48748008283988,-6665.977120535715
PIOJÓ,2018,3,9,26.569952134228284,86.66593779710236,-6665.990978422619
PIOJÓ,2018,3,10,27.98028244745165,85.1978831619182,-6665.980933779762
PIOJÓ,2018,3,11,28.281951290715966,86.89764929070044,-6665.750930059524
PIOJÓ,2018,3,12,27.750569693752077,85.13387992899254,-6665.757161458334
PIOJÓ,2018,4,13,27.783551606677857,82.37888796367342,-6665.821986607143
PIOJÓ,2018,4,14,27.61443667134282,87.40810531535476,-6665.616164434524
PIOJÓ,2018,4,15,27.574927226071683,88.4951685345362,-6664.4357328869055
PIOJÓ,2018,4,16,28.505746056289315,85.75517353683553,-6665.623325892857
PIOJÓ,2018,5,17,27.89218239759015,88.68441820901538,-6664.954706101191
PIOJÓ,2018,5,18,27.56161962438515,88.10063227900753,-6664.838541666666
PIOJÓ,2018,5,19,27.13684852236795,90.5651943065502,-6663.107514880952
PIOJÓ,2018,5,20,26.971927412729446,90.9984627375527,-6664.451450892857
PIOJÓ,2018,6,21,27.03524299096811,91.90599213453827,-6663.762369791666
PIOJÓ,2018,6,22,27.515348517200955,91.35988960064277,-6664.447637648809
PIOJÓ,2018,6,23,28.05098909246862,90.23049519049427,-6665.384765625
PIOJÓ,2018,6,24,27.515947485222426,91.85954668156054,-6664.504743303572
PIOJÓ,2018,7,25,27.08619119957012,91.70038988224414,-6665.183314732143
PIOJÓ,2018,7,26,27.221949614671196,91.74998328799292,-6664.994791666666
PIOJÓ,2018,7,27,27.684553794255358,89.6840882477937,-6665.514787946428
PIOJÓ,2018,7,28,28.432576771892588,86.90088665674602,-6665.922991071428
PIOJÓ,2018,8,29,28.788433611834485,85.85614550555194,-6665.799107142857
PIOJÓ,2018,8,30,27.435516147512622,91.14166207288308,-6664.6560639880945
PIOJÓ,2018,8,31,27.07110138746798,93.71787265999606,-6664.442336309524
PIOJÓ,2018,8,32,28.46381514614855,88.08243455836381,-6665.959914434524
PIOJÓ,2018,9,33,27.519995827649645,88.72023244383475,-6664.7208891369055
PIOJÓ,2018,9,34,28.289880048156423,89.20262299391327,-6665.73046875
PIOJÓ,2018,9,35,28.04835812200317,91.57103910900297,-6665.172805059524
PIOJÓ,2018,9,36,27.32115313817587,92.49309180527136,-6663.507533482143
PIOJÓ,2018,10,37,27.125734068855426,92.84440822702236,-6663.883370535715
PIOJÓ,2018,10,38,27.590407227208402,93.45757669115824,-6664.163783482143
PIOJÓ,2018,10,39,26.996283346509223,93.82712207774004,-6663.197544642857
PIOJÓ,2018,10,40,26.455830682017844,93.09886581178695,-6663.335658482143
PIOJÓ,2018,11,41,26.315520868856463,92.14074190331515,-6664.099981398809
PIOJÓ,2018,11,42,26.748581368582588,92.6080812726702,-6663.994791666666
PIOJÓ,2018,11,43,27.019778571557772,93.15205782935733,-6664.2890625
PIOJÓ,2018,11,44,26.87753444449615,92.29532175215465,-6663.7072172619055
PIOJÓ,2018,12,45,27.042912106791515,92.09266715074973,-6665.193359375
PIOJÓ,2018,12,46,27.405433808180437,92.65972537086124,-6664.609095982143
PIOJÓ,2018,12,47,27.051492551773343,92.7189328228986,-6665.228608630952
PIOJÓ,2018,12,48,26.89602527113821,92.43491266644189,-6665.50390625
PIOJÓ,2018,13,49,26.855835316168584,91.19838480470041,-6665.985212053572
PIOJÓ,2018,13,50,27.404257024532928,88.94427566931994,-6665.964750744048
PIOJÓ,2018,13,51,27.245569170593594,90.17731734179947,-6665.979073660715
PIOJÓ,2018,13,52,27.349672945214376,82.55094707832134,-6666.0
PIOJÓ,2018,14,53,27.141949236834503,81.24971403899015,-6666.0
PIOJÓ,2019,1,1,27.036644458266217,85.8686577125832,0.3333333333333333
PIOJÓ,2019,1,2,26.79558699673447,88.97417183527871,-1902.411830357143
PIOJÓ,2019,1,3,27.105832248263916,86.31095337237,0.47619047619047616
PIOJÓ,2019,1,4,27.76696804793428,85.69928874666729,2.5714285714285716
PIOJÓ,2019,2,5,27.41684794753951,86.13911898173983,0.14285714285714285
PIOJÓ,2019,2,6,27.56647361472804,82.58674956629515,0.0
PIOJÓ,2019,2,7,28.06153897078582,86.9485126071506,-1903.1509486607142
PIOJÓ,2019,2,8,28.098084981605513,81.91202161677931,-950.5071614129204
PIOJÓ,2019,3,9,27.950285121372787,83.6872374923141,-3808.4676339285716
PIOJÓ,2019,3,10,27.585539592763123,84.07430299627718,-2856.5642671130954
PIOJÓ,2019,3,11,27.88768202362871,82.71925329783606,0.23809523809523808
PIOJÓ,2019,3,12,27.758995128813275,86.01483065489109,-5712.456194196428
PIOJÓ,2019,4,13,27.95428276263851,85.85524426818525,-5713.148065476191
PIOJÓ,2019,4,14,28.480798420578104,83.26534331790984,-2856.013857886905
PIOJÓ,2019,4,15,28.36551100312089,86.43921633119938,-5712.824311755952
PIOJÓ,2019,4,16,28.240504059968195,84.52544366745721,-6664.477120535715
PIOJÓ,2019,5,17,28.35702170720176,85.06491008132853,-5712.587146577381
PIOJÓ,2019,5,18,29.71154788385627,81.96745146897736,-4761.277064732143
PIOJÓ,2019,5,19,28.00287530485287,88.0624200326425,-5711.039155505952
PIOJÓ,2019,5,20,27.53142062394081,90.03041928407377,-6663.982049851191
PIOJÓ,2019,6,21,27.782222477342753,89.97565339103576,-6664.614676339285
PIOJÓ,2019,6,22,27.14927385925618,90.42755449890458,-6663.604352678572
PIOJÓ,2019,6,23,27.84384634835383,91.59347461518789,-6664.307570684525
PIOJÓ,2019,6,24,28.013983057415686,90.01994416574952,-5712.883835565476
PIOJÓ,2019,7,25,28.695661708286856,87.4906412356745,-4759.875279017857
PIOJÓ,2019,7,26,28.378703477647583,87.308839343843,-4759.278087797619
PIOJÓ,2019,7,27,28.828673541356675,86.19397457062253,-5713.4552641369055
PIOJÓ,2019,7,28,28.068282144536447,87.64500499906993,-6664.546316964285
PIOJÓ,2019,8,29,28.896395357323744,87.70379630598441,-4760.626674061729
PIOJÓ,2019,8,30,27.948765943416237,88.77906496562655,-5712.637741815476
PIOJÓ,2019,8,31,28.63582537615743,89.44644758436415,-6665.285807291666
PIOJÓ,2019,8,32,28.700118243505102,88.97749469898365,-5711.405784879412
PIOJÓ,2019,9,33,27.570947184890706,90.70964780938688,-6662.618582589285
PIOJÓ,2019,9,34,28.083564508024377,92.9422590467665,-6665.242931547619
PIOJÓ,2019,9,35,28.073019877438835,90.0734696564851,-5712.446149553572
PIOJÓ,2019,9,36,28.074953383995762,92.19744477448639,-6665.58203125
PIOJÓ,2019,10,37,28.559145924401687,90.56815451162834,-6665.091889880952
PIOJÓ,2019,10,38,26.46186064866486,92.05998823377821,-6663.230003720238
PIOJÓ,2019,10,39,27.034342480210427,93.59605234136026,-6664.30859375
PIOJÓ,2019,10,40,26.47471218210052,94.14072975279794,-6664.0880766369055
PIOJÓ,2019,11,41,26.371936568002877,93.18661579757772,-6663.266648065476
PIOJÓ,2019,11,42,26.41848661230989,93.09138573540581,-6662.757998511904
PIOJÓ,2019,11,43,26.546567273013828,94.19331513258517,-6664.658575148809
PIOJÓ,2019,11,44,27.010085688192408,92.5623617424536,-6664.844680059524
PIOJÓ,2019,12,45,27.18197505890381,91.52855343288846,-4759.8142671130945
PIOJÓ,2019,12,46,26.57364040152739,93.77044726174975,-6665.334263392857
PIOJÓ,2019,12,47,26.95930661801941,92.26847330729166,-3807.89192703792
PIOJÓ,2019,12,48,27.594705846070006,89.48922765822637,-1903.3229166666665
PIOJÓ,2019,13,49,27.394270025990014,92.56271366341404,-5712.909040178572
PIOJÓ,2019,13,50,27.50931895422559,89.78067642292649,-1902.702380906968
PIOJÓ,2019,13,51,28.256600064070795,89.88555068566055,-3807.4618675595234
PIOJÓ,2019,13,52,28.02074035967473,89.52439940921843,-3808.400948660714
PIOJÓ,2019,14,53,27.41052539966725,91.37712831850403,-6665.533203125
PIOJÓ,2020,1,1,27.681883344700758,88.60503048366971,0.5238095238095238
PIOJÓ,2020,1,2,28.10545909417371,81.69694745099103,0.0
PIOJÓ,2020,1,3,27.962256569837145,83.35783022925968,-1904.5404575892858
PIOJÓ,2020,1,4,27.109954785543806,89.12941737906642,-1902.2443266369048
PIOJÓ,2020,2,5,28.434195898954233,85.96917115065155,0.8095238095238095
PIOJÓ,2020,2,6,28.196989384403956,84.12608874285662,0.0
PIOJÓ,2020,2,7,28.2307876021774,81.09818925807086,0.0
PIOJÓ,2020,2,8,27.635241747659386,84.56143846461383,-951.4285714285714
PIOJÓ,2020,3,9,27.901426317325985,85.67714457032541,0.047619047619047616
PIOJÓ,2020,3,10,28.047427820276333,81.32607228919942,0.09523809523809523
PIOJÓ,2020,3,11,27.71562488697196,83.92734721350293,1.3333333333333333
PIOJÓ,2020,3,12,28.056465867461373,81.62361064285197,-1903.441871279762
PIOJÓ,2020,4,13,28.288968880466722,82.53379519023592,-949.70805422465
PIOJÓ,2020,4,14,28.755999723565683,85.0983145577567,-5712.624348958334
PIOJÓ,2020,4,15,28.92711388320521,84.53598849987858,-6665.686569940476
PIOJÓ,2020,4,16,28.667581338226515,85.34448052461815,-5712.885323660715
PIOJÓ,2020,5,17,28.771785061952336,85.27259027390254,-5713.2267485119055
PIOJÓ,2020,5,18,29.038448466951895,84.75461642956608,-6665.622302827381
PIOJÓ,2020,5,19,29.18873171528812,85.09000642968233,-4755.323846544538
PIOJÓ,2020,5,20,28.49922328726958,87.2085663326203,-6664.337239583334
PIOJÓ,2020,6,21,28.900540338748375,87.58594952941571,-5711.258556547619
PIOJÓ,2020,6,22,27.50183036037226,89.84937734452504,-6662.022786458334
PIOJÓ,2020,6,23,27.911943740441078,88.8405601057426,-6664.522879464285
PIOJÓ,2020,6,24,27.195862090903034,90.10118599543496,-6664.204334077381
PIOJÓ,2020,7,25,28.039574065031864,89.40246259093915,-6664.7072172619055
PIOJÓ,2020,7,26,27.753755228355477,89.48257954915364,-4759.5900297619055
PIOJÓ,2020,7,27,26.992514748548093,92.28114686188874,-6663.7033110119055
PIOJÓ,2020,7,28,26.956476556687157,92.57271236843532,-6664.2423735119055
PIOJÓ,2020,8,29,27.5628119090247,91.23755262263867,-6665.319940476191
PIOJÓ,2020,8,30,26.75102269409828,94.36474932312333,-6663.2970610119055
PIOJÓ,2020,8,31,27.81375214107455,92.96832675025577,-6664.639601934524
PIOJÓ,2020,8,32,27.847711908249646,93.60040626324043,-6664.805710565475
PIOJÓ,2020,9,33,26.99894814466045,92.87080217795399,-6664.19568452381
PIOJÓ,2020,9,34,26.50174155260521,93.5800356587405,-6661.938709077381
PIOJÓ,2020,9,35,26.741129670319783,93.80599608244721,-6664.7619047619055
PIOJÓ,2020,9,36,26.505847700815377,93.49325743175687,-6662.579148065476
PIOJÓ,2020,10,37,27.28762982080855,94.02347161025598,-5709.604724702381
PIOJÓ,2020,10,38,26.859505256773954,93.86839520489728,-6663.785249255952
PIOJÓ,2020,10,39,26.845928325350343,93.63916580765336,-6664.741443452381
PIOJÓ,2020,10,40,25.953327271799594,92.32870132204086,-6663.115234375
PIOJÓ,2020,11,41,26.778459934456652,93.33378706028853,-5711.955357142857
PIOJÓ,2020,11,42,26.18318768859542,92.86183735680959,-6664.0353422619055
PIOJÓ,2020,11,43,26.404264452091628,92.98979857106688,-5710.580450148809
PIOJÓ,2020,11,44,25.993973295020073,92.94017767527747,-6662.933872767857
PIOJÓ,2020,12,45,25.954188464936774,93.26779501778739,-6663.800502232143
PIOJÓ,2020,12,46,25.5131722425027,91.58240686648737,-6661.4724702380945
PIOJÓ,2020,12,47,26.296301334118745,92.92378481102999,-6664.266741071428
PIOJÓ,2020,12,48,26.582421632797033,92.78905446693379,-5710.973772321428
PIOJÓ,2020,13,49,26.604560036634037,92.83407096257285,-1900.5352492559523
PIOJÓ,2020,13,50,26.673724332940655,90.90715442637288,-1902.2542782738094
PIOJÓ,2020,13,51,26.763047507957197,90.35003609632058,-951.6381138392857
PIOJÓ,2020,13,52,26.725112220723823,90.25863393147787,-2854.057663690476
PIOJÓ,2020,14,53,26.79420058638962,86.9939079284668,0.6666666666666666
PIOJÓ,2021,1,1,26.759129390010155,88.3797103639633,0.4761904761904762
PIOJÓ,2021,1,2,27.211093511026416,87.75132263022125,-1903.3447730654764
PIOJÓ,2021,1,3,27.14094627420741,86.6223509450438,0.14285714285714285
PIOJÓ,2021,1,4,27.265068853469128,85.88138737754217,0.0
PIOJÓ,2021,2,5,27.03430719930662,86.27170534487125,1.523809523809524
PIOJÓ,2021,2,6,27.935454789419047,85.25444616085638,-951.5042782738095
PIOJÓ,2021,2,7,28.067477788370145,85.46277642628503,-2850.5970981688724
PIOJÓ,2021,2,8,27.785978157810455,83.55484242918631,1.4285714285714286
PIOJÓ,2021,3,9,27.597145556898987,80.97795399660787,0.42857142857142855
PIOJÓ,2021,3,10,27.707852673404457,83.65691214263755,-952.0290178571429
PIOJÓ,2021,3,11,27.55183284698973,83.23499548372138,-3807.3700706845234
PIOJÓ,2021,3,12,27.84713732199696,84.81852815012452,-3807.779947871254
PIOJÓ,2021,4,13,28.549587302233196,80.18944747359663,-1902.3576078869048
PIOJÓ,2021,4,14,27.43271571568084,85.39355170032965,-6665.099516369048
PIOJÓ,2021,4,15,27.635142686631976,88.88070678710938,-6665.201822916666
PIOJÓ,2021,4,16,27.897363119781364,87.77260278772425,-6665.194661458334
PIOJÓ,2021,5,17,27.58827955457901,86.49471194151216,-5709.627604166666
PIOJÓ,2021,5,18,27.17869538806735,88.34502338227773,-6664.810546875
PIOJÓ,2021,5,19,27.885487018565044,86.73663576317843,-6665.09375
PIOJÓ,2021,5,20,28.09654327876986,86.09914826085328,-4759.417596726191
PIOJÓ,2021,6,21,28.043183293418313,87.04003115053531,-5711.542317617507
PIOJÓ,2021,6,22,27.395398369037316,89.60069722977894,-6664.862444196428
PIOJÓ,2021,6,23,26.94681184960422,90.67619105747768,-6663.360398065476
PIOJÓ,2021,6,24,27.08495087800204,90.80071500747923,-6663.301897321428
PIOJÓ,2021,7,25,26.916910193710766,91.36575854266131,-6664.372395833334
PIOJÓ,2021,7,26,26.94068572836581,90.92486120153356,-5711.252883184524
PIOJÓ,2021,7,27,27.27206698624547,91.13849882095579,-5710.205171130952
PIOJÓ,2021,7,28,27.141870359390527,91.12240636916387,-6665.006696428572
PIOJÓ,2021,8,29,27.76178837528936,89.05729630889086,-6665.520926339285
PIOJÓ,2021,8,30,26.81404472229975,90.28734067886595,-6663.639508928572
PIOJÓ,2021,8,31,27.3162382741454,91.94088749153904,-5712.150948660715
PIOJÓ,2021,8,32,27.135116770910866,92.401857164171,-6664.040643601191
PIOJÓ,2021,9,33,26.519292066463116,92.48528366492539,-6661.909412202381
PIOJÓ,2021,9,34,26.42353557606856,93.7941154601082,-6662.413225446428
PIOJÓ,2021,9,35,26.277883491314316,93.99447280641586,-6662.4611235119055
PIOJÓ,2021,9,36,26.67292982636306,93.97088510018807,-6663.8771391369055
PIOJÓ,2021,10,37,26.623688018637363,93.13933470387938,-6663.781994047619
PIOJÓ,2021,10,38,27.013391759155923,91.84446651721126,-6664.803757440476
PIOJÓ,2021,10,39,26.95822542382299,91.80513957190135,-6664.118117559524
PIOJÓ,2021,10,40,26.932483846674565,92.70538899255178,-6664.6290922619055
PIOJÓ,2021,11,41,26.692539307932385,91.98010221612516,-6663.241908482143
PIOJÓ,2021,11,42,26.735609298786823,92.83269121281054,-6663.714192708334
PIOJÓ,2021,11,43,26.72941035517942,93.2394929512468,-6663.551060267857
PIOJÓ,2021,11,44,25.646585486679502,92.089640985721,-6662.553850446428
PIOJÓ,2021,12,45,26.817412070622563,92.68201910755623,-6665.367466517857
PIOJÓ,2021,12,46,26.994747456545586,92.93332195786572,-3805.6689918154766
PIOJÓ,2021,12,47,26.324395913421842,93.01302753428301,-6664.021019345238
PIOJÓ,2021,12,48,26.449010406978577,92.49843488420758,-5711.967633928572
PIOJÓ,2021,13,49,27.138816906157,89.84324391682944,1.0952380952380951
PIOJÓ,2021,13,50,26.761883399600094,90.05126367801081,-2854.440011160714
PIOJÓ,2021,13,51,26.73806701337221,91.48956678279494,-6665.485212053572
PIOJÓ,2021,13,52,26.990552500568402,90.62723936858,-3807.2419084821427
PIOJÓ,2021,14,53,26.55411851671008,86.32865255850334,0.0
PIOJÓ,2022,1,1,26.998800239361156,88.17219717035847,0.0
PIOJÓ,2022,1,2,26.62594761116797,88.42043611233828,-1902.845703125
PIOJÓ,2022,1,3,27.157299901568724,87.01559319067255,2.1904761904761902
PIOJÓ,2022,1,4,27.00836515880768,86.69507990438471,5.71428580511184
PIOJÓ,2022,2,5,27.15530842776023,86.82974360228846,2.095238140651158
PIOJÓ,2022,2,6,27.33019280004755,87.0467439278093,-3808.6657366071427
PIOJÓ,2022,2,7,27.588490674861557,82.26263839479476,-952.0928199404761
PIOJÓ,2022,2,8,27.37391326742831,80.96098820116153,-951.6466703869048
PIOJÓ,2022,3,9,27.446122459129082,85.88547136417773,-4760.2300037202385
PIOJÓ,2022,3,10,27.577362173574983,87.1097505761202,-5710.202380952381
PIOJÓ,2022,3,11,27.905950023509856,86.40914263044085,-3806.868582589286
PIOJÓ,2022,3,12,28.274309382362983,83.26032660751746,-948.5238094783964
PIOJÓ,2022,4,13,28.06528722369484,83.97023575394243,-6665.290922619048
PIOJÓ,2022,4,14,27.799700572503326,87.77642854559359,-6664.344308035715
PIOJÓ,2022,4,15,28.11921783931675,84.14519888257223,-5712.367094494048
PIOJÓ,2022,4,16,27.172076141518914,89.8917007446289,-6663.345331101191
PIOJÓ,2022,5,17,27.37750812510337,89.498415629069,-6663.378069196428
PIOJÓ,2022,5,18,27.592649300388583,90.39295313597987,-6663.2599516369055
PIOJÓ,2022,5,19,27.390067723188473,91.22766254566334,-6663.8828125
